Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2004,not applicable,0.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2006,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,1995,not applicable,0.69,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2011,not applicable,1.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2002,not applicable,0.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2012,not applicable,1.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2013,not applicable,1.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2015,not applicable,1.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2014,not applicable,1.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2016,not applicable,1.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,524,Nepal,2017,not applicable,1.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2003,not applicable,0.73,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2008,not applicable,0.84,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2000,not applicable,0.68,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2005,not applicable,0.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2007,not applicable,0.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2009,not applicable,0.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2010,not applicable,0.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2001,not applicable,0.68,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2004,not applicable,0.73,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2006,not applicable,0.79,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2011,not applicable,0.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2002,not applicable,0.68,-,-,Estimated,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2012,not applicable,0.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2013,not applicable,0.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2015,not applicable,0.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2014,not applicable,0.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Southern Asia,586,Pakistan,2016,not applicable,0.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,1999,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2003,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2008,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2000,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2005,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2007,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2009,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2010,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,1996,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,1998,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2001,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2004,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2006,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,1995,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2011,not applicable,0.99,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,1997,not applicable,0.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2002,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2012,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2013,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2015,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2014,not applicable,0.98,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,8,Albania,2016,not applicable,0.97,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:18,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,1999,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2003,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2008,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2000,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2005,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2007,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2009,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2010,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,1996,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,1998,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2001,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:16,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2004,not applicable,1.02,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2006,not applicable,1.01,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,1995,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:15,0,0,0,0,-,0
Gender parity index of the gross enrolment ratios in primary education,Developed regions,36,Australia,2011,not applicable,1,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-07-31T16:26:17,0,0,0,0,-,0
