Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureData,OriginData,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2007,Male,95.74,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2007,Both sexes,92.62,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2009,Female,89.7,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2009,Male,95.44,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2009,Both sexes,92.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Female,90.5,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Male,95.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2010,Both sexes,93.13,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2004,Female,85.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2004,Male,93.06,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2004,Both sexes,89.13,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2006,Female,89.48,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2006,Male,95.8,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2006,Both sexes,92.53,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2011,Female,92.96,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2011,Male,96.8,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2011,Both sexes,94.77,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Female,92.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Male,96.14,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2012,Both sexes,94.04,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2013,Female,92.33,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2013,Male,96.61,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2013,Both sexes,94.36,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2015,Female,91.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2015,Male,96.08,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2015,Both sexes,93.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2014,Female,91.81,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2014,Male,96.23,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,196,Cyprus,2014,Both sexes,93.91,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2008,Female,99.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2008,Male,99.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2008,Both sexes,99.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2007,Female,99.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2007,Male,99.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2007,Both sexes,99.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2009,Female,99.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2009,Male,99.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2009,Both sexes,99.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2010,Female,99.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2010,Male,99.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2010,Both sexes,99.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2006,Female,99.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2006,Male,99.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2006,Both sexes,99.88,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Female,99.9,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Male,99.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2011,Both sexes,99.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Female,99.92,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Male,99.82,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2012,Both sexes,99.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2013,Female,99.89,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2013,Male,99.81,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2013,Both sexes,99.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2015,Female,99.87,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2015,Male,99.83,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2015,Both sexes,99.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2014,Female,99.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2014,Male,99.86,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,203,Czech Republic,2014,Both sexes,99.85,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2003,Female,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2003,Male,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2003,Both sexes,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2008,Female,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:55,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2008,Male,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
Educational attainment (primary) of the population aged 25 and older  by sex,Developed regions,208,Denmark,2008,Both sexes,100,-,-,Country data,not available,Data extracted via UNESCO API on: 2018-08-06T18:49:56,0,0,0,0,-,0
